timestamp,SBN,CN,x,y,z,T
2017-02-10-14-40-28,05,14,58326,4294957282,13608,46064
2017-02-10-14-40-28,05,15,48404,4294947111,15749,46030
2017-02-10-14-40-28,05,16,42014,4294966394,18724,46097
2017-02-10-14-40-28,06,01,70349,5542,14179,46146
2017-02-10-14-40-28,06,02,71683,4294961414,19111,46078
2017-02-10-14-40-28,06,03,68273,4294956148,20900,46004
2017-02-10-14-40-28,06,04,64664,4294956876,21040,46101
2017-02-10-14-40-28,06,05,63945,4294958603,18608,46035
2017-02-10-14-40-28,06,06,57600,18861,12322,46046
2017-02-10-14-40-28,06,07,66680,4294965975,17529,46074
2017-02-10-14-40-28,06,08,51437,4294963205,14151,46045
2017-02-10-14-40-28,06,09,69778,6795,13604,45840
2017-02-10-14-40-28,06,10,76609,13597,7708,46040
2017-02-10-14-40-28,06,11,59161,4294939914,13958,45993
2017-02-10-14-40-28,06,12,65722,4294960630,17760,46107
2017-02-10-14-40-28,06,13,64988,4294954762,22614,46028
2017-02-10-14-40-28,06,14,74454,4294949081,6469,46035
2017-02-10-14-40-28,06,15,46812,4294960711,18985,46079
2017-02-10-14-40-28,06,16,65771,4294939995,14606,46106
2017-02-10-14-40-28,07,01,76542,4294948981,18324,46134
2017-02-10-14-40-28,07,02,77899,4294944689,22359,46065
2017-02-10-14-40-28,07,03,59858,4294963151,26090,46132
2017-02-10-14-40-28,07,04,72725,4294961636,16388,45994
2017-02-10-14-40-28,07,05,60850,4294963811,22052,46060
2017-02-10-14-40-28,07,06,79405,2145,12443,46080
2017-02-10-14-40-28,07,07,65906,3680,18389,46019
2017-02-10-14-40-28,07,08,80694,1022,15051,46047
2017-02-10-14-40-28,07,09,84788,2944,9023,46011
2017-02-10-14-40-28,07,10,82375,3933,17201,46009
2017-02-10-14-40-28,07,11,67953,4294964425,16439,46078
2017-02-10-14-40-28,07,12,81309,4294958023,15655,46027
2017-02-10-14-40-28,07,13,62594,4294962824,14805,46021
2017-02-10-14-40-28,07,14,72340,4294940371,27822,46084
2017-02-10-14-40-28,07,15,75407,4294957844,17415,46038
2017-02-10-14-40-28,07,16,51204,4294955322,13439,46072
2017-02-10-14-40-28,08,01,76592,9271,7524,46045
2017-02-10-14-40-28,08,02,73299,4294964435,19417,46078
2017-02-10-14-40-28,08,03,77856,4294962173,22014,46098
2017-02-10-14-40-28,08,04,88017,4294965991,15291,46022
2017-02-10-14-40-28,08,05,75563,4294958036,22649,46036
2017-02-10-14-40-28,08,06,88007,6180,18685,46017
2017-02-10-14-40-28,08,07,95582,4294963986,19864,46012
2017-02-10-14-40-28,08,08,75909,3069,19427,46105
2017-02-10-14-40-28,08,09,75678,4294964638,15945,46013
2017-02-10-14-40-28,08,10,76002,4294959979,14436,45983
2017-02-10-14-40-28,08,11,69654,4294966562,16964,46070
2017-02-10-14-40-28,08,12,80097,4294949193,14847,46044
2017-02-10-14-40-28,08,13,78228,4294941673,17230,46044
2017-02-10-14-40-28,08,14,71531,4294960873,14024,46073
2017-02-10-14-40-28,08,15,82298,4294937280,21515,46067
2017-02-10-14-40-28,08,16,53074,5810,23382,46084
2017-02-10-14-40-28,09,01,80550,4294939403,21022,46105
2017-02-10-14-40-28,09,02,68703,4294966222,12322,46062
2017-02-10-14-40-28,09,03,69105,4294961508,20519,46070
2017-02-10-14-40-28,09,04,64846,4294954030,14801,46027
2017-02-10-14-40-28,09,05,52480,584,20184,46031
2017-02-10-14-40-28,09,06,59847,4294959897,20134,46086
2017-02-10-14-40-28,09,07,77474,4294951821,19815,46001
2017-02-10-14-40-28,09,08,69596,4818,21538,46115
2017-02-10-14-40-28,09,09,73836,14272,16003,46147
2017-02-10-14-40-28,09,10,64280,8116,22561,46036
2017-02-10-14-40-28,09,11,71304,4294963699,10947,46090
2017-02-10-14-40-28,09,12,82589,508,14919,46087
2017-02-10-14-40-28,09,13,73696,4294948567,20214,46007
2017-02-10-14-40-28,09,14,62977,4294949111,10889,46068
2017-02-10-14-40-28,09,15,72032,4294938085,19870,46035
2017-02-10-14-40-28,09,16,64452,4294952287,14756,46014
2017-02-10-14-40-28,10,01,80509,3652,14418,46049
2017-02-10-14-40-28,10,02,85908,4294963102,21776,45980
2017-02-10-14-40-28,10,03,66780,1059,26047,45730
2017-02-10-14-40-28,10,04,71458,4294960458,22608,46040
2017-02-10-14-40-28,10,05,84948,4294963290,28904,46064
2017-02-10-14-40-28,10,06,73013,4294943585,23207,46077
2017-02-10-14-40-28,10,07,65945,4294967058,17384,46027
2017-02-10-14-40-28,10,08,81035,4294963120,18925,46031
2017-02-10-14-40-28,10,09,80172,7946,12125,46087
2017-02-10-14-40-28,10,10,88764,4294960941,21345,46078
2017-02-10-14-40-28,10,11,70976,4294944852,20558,46035
2017-02-10-14-40-28,10,12,72742,6992,13185,46008
2017-02-10-14-40-28,10,13,84150,4294956143,31358,46022
2017-02-10-14-40-28,10,14,53967,4294950812,21829,46145
2017-02-10-14-40-28,10,15,62673,6682,16875,46064
2017-02-10-14-40-28,10,16,69842,4294961477,24701,46073
2017-02-10-14-40-28,11,01,80853,4294958273,23180,46022
2017-02-10-14-40-28,11,02,87383,4294948441,20218,46105
2017-02-10-14-40-28,11,03,74763,4294960435,14191,46079
2017-02-10-14-40-28,11,04,92896,9690,20202,45989
2017-02-10-14-40-28,11,05,78125,4294959580,27829,46040
2017-02-10-14-40-28,11,06,72117,4294966652,7070,46034
2017-02-10-14-40-28,11,07,66159,4294962804,26732,46076
2017-02-10-14-40-28,11,08,93483,4294965517,20949,46108
2017-02-10-14-40-28,11,09,88130,4294964765,28933,46048
2017-02-10-14-40-28,11,10,86556,4294959896,12577,46046
2017-02-10-14-40-28,11,11,61271,3371,19684,46051
2017-02-10-14-40-28,11,12,81390,4294963435,16590,46028
2017-02-10-14-40-28,11,13,92222,4294953561,24240,45991
2017-02-10-14-40-28,11,14,103130,10261,12546,46092
2017-02-10-14-40-28,11,15,82635,4294942488,21656,46103
2017-02-10-14-40-28,11,16,85683,4294954346,13194,46084
2017-02-10-14-40-28,12,01,90149,4294965477,18520,46078
2017-02-10-14-40-28,12,02,96321,4294949024,18711,46075
2017-02-10-14-40-28,12,03,109537,4294952184,22966,46096
2017-02-10-14-40-28,12,04,88938,4294966280,22281,46029
2017-02-10-14-40-28,12,05,75427,4294940357,24094,46119
2017-02-10-14-40-28,12,06,81280,4294957633,16285,46096
2017-02-10-14-40-28,12,07,91125,3531,19159,46065
2017-02-10-14-40-28,12,08,89985,4294964675,15863,46090
2017-02-10-14-40-28,12,09,94976,4294959609,20723,46068
2017-02-10-14-40-28,12,10,82347,4294959684,17963,46025
2017-02-10-14-40-28,12,11,86977,4294959383,20590,46060
2017-02-10-14-40-28,12,12,77659,4294951824,17603,46073
2017-02-10-14-40-28,12,13,84019,4294962737,20513,46037
2017-02-10-14-40-28,12,14,86246,4294962030,14663,46041
2017-02-10-14-40-28,12,15,58554,4294963112,15944,46018
2017-02-10-14-40-28,12,16,64732,4294956873,22639,46047
2017-02-10-14-40-28,13,01,93659,3065,15934,46046
2017-02-10-14-40-28,13,02,76024,4294966658,17881,46115
2017-02-10-14-40-28,13,03,73292,6099,21602,45997
2017-02-10-14-40-28,13,04,83668,4294960505,23133,45986
2017-02-10-14-40-28,13,05,73196,4294951154,15644,46082
2017-02-10-14-40-28,13,06,96504,3298,12680,46063
2017-02-10-14-40-28,13,07,85820,4294960946,22219,46067
2017-02-10-14-40-28,13,08,72404,4294966385,25122,46093
2017-02-10-14-40-28,13,09,70825,4294956255,15465,46025
2017-02-10-14-40-28,13,10,83084,4294965423,20562,46005
2017-02-10-14-40-28,13,11,92315,4294959699,23576,46002
2017-02-10-14-40-28,13,12,85191,3170,12911,46063
2017-02-10-14-40-28,13,13,71834,4294944940,17681,46001
2017-02-10-14-40-28,13,14,79773,4294951304,23616,46043
2017-02-10-14-40-28,13,15,64980,4294951614,18554,46066
2017-02-10-14-40-28,13,16,83353,4294941301,24928,46033
2017-02-10-14-40-28,14,01,81339,2489,22352,46061
2017-02-10-14-40-28,14,02,64279,4294958683,18076,46065
2017-02-10-14-40-28,14,03,93014,4294962499,25336,46037
2017-02-10-14-40-28,14,04,86040,2136,17956,46027
2017-02-10-14-40-28,14,05,72873,2897,23841,46066
2017-02-10-14-40-28,14,06,101057,16074,10851,46088
2017-02-10-14-40-28,14,07,92893,11090,16893,46019
2017-02-10-14-40-28,14,08,84952,4294963232,26760,46115
2017-02-10-14-40-28,14,09,78276,5770,23667,46050
2017-02-10-14-40-28,14,10,96711,12070,22143,46020
2017-02-10-14-40-28,14,11,99158,4294957989,26617,46030
2017-02-10-14-40-28,14,12,82553,4294964860,20137,46020
2017-02-10-14-40-28,14,13,73351,4294954728,19750,46014
2017-02-10-14-40-28,14,14,78808,4294953396,23621,46015
2017-02-10-14-40-28,14,15,85156,4294965446,19432,46009
2017-02-10-14-40-28,14,16,79835,4294949701,20470,46034
2017-02-10-14-40-28,15,01,82570,4294961140,18619,46024
2017-02-10-14-40-28,15,02,96241,4294965902,18344,46081
2017-02-10-14-40-28,15,03,89744,4294947049,16944,46090
2017-02-10-14-40-28,15,04,91368,4294947090,24267,46006
2017-02-10-14-40-28,15,05,81723,3991,25784,46110
2017-02-10-14-40-28,15,06,87523,2265,18951,46060
2017-02-10-14-40-28,15,07,65636,4294944810,18213,46107
2017-02-10-14-40-28,15,08,75220,5225,19808,46093
2017-02-10-14-40-28,15,09,88964,11781,18894,46103
2017-02-10-14-40-28,15,10,87500,4294951140,26163,45938
2017-02-10-14-40-28,15,11,100084,5862,14181,46052
2017-02-10-14-40-28,15,12,78607,4294949583,22616,46082
2017-02-10-14-40-28,15,13,68011,4294954844,16249,46070
2017-02-10-14-40-28,15,14,85254,4294956182,20880,46097
2017-02-10-14-40-28,15,15,64245,4294956976,23921,46070
2017-02-10-14-40-28,15,16,69522,4294954839,17956,46036
2017-02-10-14-46-56,01,01,50138,4294962756,4644,46050
2017-02-10-14-46-56,01,02,72214,9553,13073,46070
2017-02-10-14-46-56,01,03,45705,4294958587,19547,46046
2017-02-10-14-46-56,01,04,67026,4358,10790,46040
2017-02-10-14-46-56,01,05,45928,4294966406,10818,46028
2017-02-10-14-46-56,01,06,57615,4294966659,14505,45999
2017-02-10-14-46-56,01,07,63931,4294957078,18066,46070
2017-02-10-14-46-56,01,08,54491,4294955970,16212,46055
2017-02-10-14-46-56,01,09,44635,3240,11525,46120
2017-02-10-14-46-56,01,10,52076,4294954570,12545,46078
2017-02-10-14-46-56,01,11,55908,4294966631,11428,46066
2017-02-10-14-46-56,01,12,51434,4294964712,15337,46084
2017-02-10-14-46-56,01,13,49513,4294951721,14275,46019
2017-02-10-14-46-56,01,14,42909,4294940476,20480,46063
2017-02-10-14-46-56,01,15,41697,15120,7299,46051
2017-02-10-14-46-56,01,16,44425,4294958027,17064,46065
2017-02-10-14-46-56,02,01,60904,4294961929,17752,46069
2017-02-10-14-46-56,02,02,55850,4294960603,11083,46114
2017-02-10-14-46-56,02,03,47048,4294959992,13729,46023
2017-02-10-14-46-56,02,04,78099,6518,14285,46005
2017-02-10-14-46-56,02,05,51370,14048,20839,45997
2017-02-10-14-46-56,02,06,71679,31161,2589,45995
2017-02-10-14-46-56,02,07,57752,4294963043,16325,46100
2017-02-10-14-46-56,02,08,46356,4294961820,20225,46056
2017-02-10-14-46-56,02,09,51477,2903,9475,46036
2017-02-10-14-46-56,02,10,68367,4294959121,19442,46038
2017-02-10-14-46-56,02,11,43954,4294961695,1528,46073
2017-02-10-14-46-56,02,12,71508,4294962434,14468,46005
2017-02-10-14-46-56,02,13,55460,4294966104,14547,46093
2017-02-10-14-46-56,02,14,46731,4294956414,18492,46045
2017-02-10-14-46-56,02,15,41143,4294964349,14614,46057
2017-02-10-14-46-56,02,16,45886,6147,6373,46107
2017-02-10-14-46-56,03,01,52600,4294953003,19872,46069
2017-02-10-14-46-56,03,02,72162,4294963517,13290,46047
2017-02-10-14-46-56,03,03,65570,778,16967,46100
2017-02-10-14-46-56,03,04,60757,4294966813,9113,46066
2017-02-10-14-46-56,03,05,70821,4294965941,24840,45976
2017-02-10-14-46-56,03,06,62156,4294963538,10038,46046
2017-02-10-14-46-56,03,07,73675,4294953368,18750,46056
2017-02-10-14-46-56,03,08,79265,4294953001,18919,46071
2017-02-10-14-46-56,03,09,63344,4294958425,15798,46082
2017-02-10-14-46-56,03,10,73594,4294951621,15495,46092
2017-02-10-14-46-56,03,11,54736,2440,17034,46135
2017-02-10-14-46-56,03,12,61935,19237,11219,46105
2017-02-10-14-46-56,03,13,57156,4294945890,14792,46066
2017-02-10-14-46-56,03,14,57169,4294954668,20658,46072
2017-02-10-14-46-56,03,15,48706,447,12388,46032
2017-02-10-14-46-56,03,16,58321,4294955676,11384,46070
2017-02-10-14-46-56,04,01,66094,6215,19014,46113
2017-02-10-14-46-56,04,02,54421,4583,10677,46094
2017-02-10-14-46-56,04,03,66319,15198,6723,46091
2017-02-10-14-46-56,04,04,60748,1310,20527,46020
2017-02-10-14-46-56,04,05,54026,9358,4866,45985
2017-02-10-14-46-56,04,06,65527,4294966277,24551,46134
2017-02-10-14-46-56,04,07,63352,4294949621,26799,46163
2017-02-10-14-46-56,04,08,73180,4294950446,20192,46058
2017-02-10-14-46-56,04,09,62438,4294966534,13204,46045
2017-02-10-14-46-56,04,10,54502,4294966507,16805,46149
2017-02-10-14-46-56,04,11,69013,4936,11526,46069
2017-02-10-14-46-56,04,12,51937,4294946843,14841,46108
2017-02-10-14-46-56,04,13,59696,7172,17233,46135
2017-02-10-14-46-56,04,14,74066,47,17112,46029
2017-02-10-14-46-56,04,15,55140,4294957916,14428,45977
2017-02-10-14-46-56,04,16,67139,4294957207,10311,46001
2017-02-10-14-46-56,05,01,55049,4294953420,11214,46041
2017-02-10-14-46-56,05,02,68936,10495,12368,46061
2017-02-10-14-46-56,05,03,67346,1385,11353,46057
2017-02-10-14-46-56,05,04,72855,4294942631,28534,46035
2017-02-10-14-46-56,05,05,66298,5239,7088,46057
2017-02-10-14-46-56,05,06,64517,4294958999,14513,46070
2017-02-10-14-46-56,05,07,61613,4294947731,19934,46050
2017-02-10-14-46-56,05,08,51666,3549,12712,46062
2017-02-10-14-46-56,05,09,73121,1502,20046,46066
2017-02-10-14-46-56,05,10,55929,4294965082,14575,45129
2017-02-10-14-46-56,05,11,66507,4294947462,20459,46061
2017-02-10-14-46-56,05,12,67231,4294954131,14806,46027
2017-02-10-14-46-56,05,13,31531,3077,11713,46045
2017-02-10-14-46-56,05,14,58303,4294957453,13833,46060
2017-02-10-14-46-56,05,15,48472,4294946935,15592,46031
2017-02-10-14-46-56,05,16,42156,4294966487,18495,46100
2017-02-10-14-46-56,06,01,70520,5697,14112,46147
2017-02-10-14-46-56,06,02,71909,4294961394,19335,46076
2017-02-10-14-46-56,06,03,68462,4294956100,21041,46008
2017-02-10-14-46-56,06,04,64343,4294956861,20902,46100
2017-02-10-14-46-56,06,05,63933,4294958670,18296,46031
2017-02-10-14-46-56,06,06,57488,19133,12181,46046
2017-02-10-14-46-56,06,07,66711,4294965694,17678,46074
2017-02-10-14-46-56,06,08,51411,4294963383,14271,46044
2017-02-10-14-46-56,06,09,69732,6764,13574,45837
2017-02-10-14-46-56,06,10,76341,14003,7973,46042
2017-02-10-14-46-56,06,11,59358,4294940174,14339,45993
2017-02-10-14-46-56,06,12,65829,4294960825,17578,46104
2017-02-10-14-46-56,06,13,64894,4294954730,22488,46032
2017-02-10-14-46-56,06,14,74480,4294949223,6493,46035
2017-02-10-14-46-56,06,15,46633,4294960971,19332,46079
2017-02-10-14-46-56,06,16,65930,4294940168,14488,46107
2017-02-10-14-46-56,07,01,76211,4294948641,18474,46131
2017-02-10-14-46-56,07,02,77893,4294944415,21961,46064
2017-02-10-14-46-56,07,03,59805,4294962931,26047,46138
2017-02-10-14-46-56,07,04,72698,4294961696,16382,45993
2017-02-10-14-46-56,07,05,60805,4294963491,21836,46061
2017-02-10-14-46-56,07,06,79710,2379,12528,46078
2017-02-10-14-46-56,07,07,65807,3451,18665,46023
2017-02-10-14-46-56,07,08,80685,1157,14653,46044
2017-02-10-14-46-56,07,09,84862,2702,9220,46010
2017-02-10-14-46-56,07,10,82388,3920,17470,46005
2017-02-10-14-46-56,07,11,68201,4294964473,16248,46079
2017-02-10-14-46-56,07,12,81329,4294957895,15930,46023
2017-02-10-14-46-56,07,13,62804,4294962724,14587,46024
2017-02-10-14-46-56,07,14,72815,4294940392,27630,46082
2017-02-10-14-46-56,07,15,75151,4294958163,17352,46037
2017-02-10-14-46-56,07,16,51432,4294955306,13638,46080
2017-02-10-14-46-56,08,01,76984,9419,7783,46046
2017-02-10-14-46-56,08,02,73262,4294964358,19453,46086
2017-02-10-14-46-56,08,03,77709,4294961507,21859,46100
2017-02-10-14-46-56,08,04,87486,4294965960,15291,46018
2017-02-10-14-46-56,08,05,75486,4294958064,23171,46036
2017-02-10-14-46-56,08,06,88042,6269,18254,46015
2017-02-10-14-46-56,08,07,95373,4294964128,19878,46015
2017-02-10-14-46-56,08,08,76040,2675,19568,46105
2017-02-10-14-46-56,08,09,75474,4294964594,15882,46013
2017-02-10-14-46-56,08,10,76016,4294960094,14826,45981
2017-02-10-14-46-56,08,11,69681,4294966825,17012,46070
2017-02-10-14-46-56,08,12,80031,4294948813,15167,46045
2017-02-10-14-46-56,08,13,77961,4294941921,17254,46042
2017-02-10-14-46-56,08,14,71260,4294961223,13809,46078
2017-02-10-14-46-56,08,15,82037,4294936863,21457,46064
2017-02-10-14-46-56,08,16,53014,5809,23094,46081
2017-02-10-14-46-56,09,01,80644,4294939232,21084,46105
2017-02-10-14-46-56,09,02,68661,4294966462,12750,46059
2017-02-10-14-46-56,09,03,69017,4294961676,20572,46070
2017-02-10-14-46-56,09,04,65148,4294953900,15059,46030
2017-02-10-14-46-56,09,05,52481,457,20039,46029
2017-02-10-14-46-56,09,06,60062,4294959553,20281,46086
2017-02-10-14-46-56,09,07,77485,4294951665,19671,46004
2017-02-10-14-46-56,09,08,69345,4710,21758,46114
2017-02-10-14-46-56,09,09,74091,13853,15959,46146
2017-02-10-14-46-56,09,10,64030,7757,22720,46036
2017-02-10-14-46-56,09,11,71156,4294963840,11080,46094
2017-02-10-14-46-56,09,12,82789,844,15046,46090
2017-02-10-14-46-56,09,13,73926,4294948411,20004,46006
2017-02-10-14-46-56,09,14,63098,4294949226,10948,46079
2017-02-10-14-46-56,09,15,72061,4294937935,19793,46041
2017-02-10-14-46-56,09,16,64437,4294952251,14480,46018
2017-02-10-14-46-56,10,01,80406,3735,14486,46052
2017-02-10-14-46-56,10,02,85669,4294962847,21617,45977
2017-02-10-14-46-56,10,03,66868,1065,25842,45735
2017-02-10-14-46-56,10,04,71460,4294960232,22641,46043
2017-02-10-14-46-56,10,05,85107,4294962989,28564,46058
2017-02-10-14-46-56,10,06,73048,4294943714,22906,46076
2017-02-10-14-46-56,10,07,65562,4294967217,17299,46036
2017-02-10-14-46-56,10,08,81235,4294962858,18789,46033
2017-02-10-14-46-56,10,09,80116,7568,12658,46085
2017-02-10-14-46-56,10,10,88807,4294961070,21085,46077
2017-02-10-14-46-56,10,11,71027,4294945212,20361,46039
2017-02-10-14-46-56,10,12,72614,6752,13120,46016
2017-02-10-14-46-56,10,13,84146,4294956155,31552,46020
2017-02-10-14-46-56,10,14,54057,4294950828,21942,46149
2017-02-10-14-46-56,10,15,62833,6858,16434,46066
2017-02-10-14-46-56,10,16,69881,4294961588,24270,46076
2017-02-10-14-46-56,11,01,80947,4294958127,23092,46016
2017-02-10-14-46-56,11,02,87205,4294948417,20317,46104
2017-02-10-14-46-56,11,03,74723,4294960937,14312,46079
2017-02-10-14-46-56,11,04,93027,9835,20378,45989
2017-02-10-14-46-56,11,05,78023,4294959669,27662,46042
2017-02-10-14-46-56,11,06,71994,4294966610,7289,46033
2017-02-10-14-46-56,11,07,65734,4294963030,26731,46075
2017-02-10-14-46-56,11,08,93706,4294965550,20742,46108
2017-02-10-14-46-56,11,09,88242,4294964778,29225,46043
2017-02-10-14-46-56,11,10,86566,4294959756,12682,46045
2017-02-10-14-46-56,11,11,61300,3071,19637,46054
2017-02-10-14-46-56,11,12,81445,4294963253,16788,46038
2017-02-10-14-46-56,11,13,92133,4294953784,24038,45991
2017-02-10-14-46-56,11,14,103017,10281,12453,46093
2017-02-10-14-46-56,11,15,82894,4294942597,21299,46109
2017-02-10-14-46-56,11,16,85686,4294954322,13189,46068
2017-02-10-14-46-56,12,01,89996,4294965538,18441,46084
2017-02-10-14-46-56,12,02,96502,4294949426,18593,46074
2017-02-10-14-46-56,12,03,109549,4294952113,22969,46097
2017-02-10-14-46-56,12,04,88864,4294965962,22247,46028
2017-02-10-14-46-56,12,05,75643,4294940496,23828,46119
2017-02-10-14-46-56,12,06,81382,4294957904,16480,46095
2017-02-10-14-46-56,12,07,91094,3305,19089,46064
2017-02-10-14-46-56,12,08,89963,4294964634,15801,46089
2017-02-10-14-46-56,12,09,95018,4294959650,20748,46070
2017-02-10-14-46-56,12,10,82047,4294959474,18181,46025
2017-02-10-14-46-56,12,11,87160,4294959341,20671,46056
2017-02-10-14-46-56,12,12,77223,4294951970,17580,46077
2017-02-10-14-46-56,12,13,83838,4294962840,20930,46039
2017-02-10-14-46-56,12,14,86378,4294962163,14322,46040
2017-02-10-14-46-56,12,15,58969,4294962936,15856,46019
2017-02-10-14-46-56,12,16,64873,4294956880,22889,46049
2017-02-10-14-46-56,13,01,93742,2969,15930,46045
2017-02-10-14-46-56,13,02,76206,4294966676,18179,46110
2017-02-10-14-46-56,13,03,73382,5830,21803,45993
2017-02-10-14-46-56,13,04,83659,4294960180,23131,45987
2017-02-10-14-46-56,13,05,73129,4294951183,15936,46084
2017-02-10-14-46-56,13,06,96471,3429,12797,46058
2017-02-10-14-46-56,13,07,85420,4294961064,22243,46068
2017-02-10-14-46-56,13,08,72593,4294966519,25122,46093
2017-02-10-14-46-56,13,09,70658,4294956202,15447,46023
2017-02-10-14-46-56,13,10,83243,4294965098,20675,46007
2017-02-10-14-46-56,13,11,92511,4294959569,23662,46000
2017-02-10-14-46-56,13,12,84805,3449,12756,46063
2017-02-10-14-46-56,13,13,71878,4294945232,17855,46003
2017-02-10-14-46-56,13,14,79952,4294951269,23647,46045
2017-02-10-14-46-56,13,15,64819,4294951400,18648,46066
2017-02-10-14-46-56,13,16,82937,4294941769,24644,46030
2017-02-10-14-46-56,14,01,81507,2695,22522,46062
2017-02-10-14-46-56,14,02,64267,4294958765,17835,46065
2017-02-10-14-46-56,14,03,93091,4294962184,25149,46040
2017-02-10-14-46-56,14,04,85929,2524,18059,46029
2017-02-10-14-46-56,14,05,72601,2797,24199,46076
2017-02-10-14-46-56,14,06,101007,15689,10726,46093
2017-02-10-14-46-56,14,07,93130,11049,17016,46021
2017-02-10-14-46-56,14,08,84887,4294963358,26888,46112
2017-02-10-14-46-56,14,09,77624,5819,23537,46057
2017-02-10-14-46-56,14,10,96642,12159,22295,46025
2017-02-10-14-46-56,14,11,98917,4294957957,26456,46024
2017-02-10-14-46-56,14,12,82528,4294964812,20021,46020
2017-02-10-14-46-56,14,13,73311,4294954570,19379,46017
2017-02-10-14-46-56,14,14,78860,4294953732,23989,46012
